id,metadata_id,expected_dataset,insight_part_1,insight_part_2,insight_part_3,created_at,updated_at,updated_at_2,updated_at_3,irr_flag,rejection_reason
a470d26b-0165-46a5-a394-c085c9b50b3b,de2ee6fd-ac1d-42fc-8fec-c3c8fdd439c9,FALSE,,,,2026-03-21 17:14:40.280206+00,2026-04-06 14:24:34.28+00,,,FALSE,incorrect_dataset
a57cedcd-bab8-44d5-aeff-7b321e038f6b,95fa9d40-2c20-4116-9937-68549fcb8958,FALSE,,,,2026-03-22 11:44:53.137621+00,2026-04-06 15:07:37.132+00,,,FALSE,incorrect_dataset
a5c857f9-02b7-4cde-a254-e932fe1cc704,4d1d5476-9b11-4e28-91d8-57e4fb20800b,FALSE,,,,2026-03-22 12:13:38.877906+00,2026-04-06 15:14:23.325+00,,,FALSE,only_one_chart
a6fe510f-fa65-4128-b6fd-39af00b7d6e6,8505165e-e142-473e-b222-63443df38f79,FALSE,,,,2026-03-21 17:11:32.914067+00,2026-04-06 14:23:55.58+00,,,FALSE,incorrect_dataset
a927d596-2aac-48d7-84eb-fca7dee293be,10656648-6508-446b-bded-cdeca2a4385b,FALSE,,,,2026-03-21 17:18:08.232668+00,2026-04-06 14:47:21.648+00,,,FALSE,unlabelled_graphs
a9f1a197-6b78-4add-a0f8-78cd029dfbdd,0680041e-4ba2-4935-8f7e-02f264285350,TRUE,"Chart 1: Scoreboard Overview
L2: Sales are $733,215 (+20.4% YoY), profit is $93,439 (+14.2% YoY), orders are 1,687 (+28.3% YoY), and the number of customers is 693 (+8.6% YoY).
L3: Overall, the trend shows an increase in sales, orders, and customers towards the end of the year, with the highest peak in November, while profit is highest early in the year and increases afterward.
L4: The lower profit rate at the end of the year may suggest a promotional strategy where sales depend on the discounted price, so the profit margin is small.

Chart 2: Sales by State
L2: California (CA) leads the sales by 146,388.
L3: A small group of states contributes a disproportionate share of total sales, with coastal and large‑population states dominating.
L4: This geographic condition suggests that a different expansion into mid-tier states than the coastal areas could be the next growth target.

Chart 3: Sales by Sub-Category
L2: Phones led the sub-categories in sales at $105,341.
L3: The sales distribution shows a clear dominance of the Phones and Chairs, with significant gaps toward others.
L4: The top sales by sub-category are dominated by products that sell at higher unit prices compared to the products with higher sales quantities.

Chart 4: Sales by Segment
L2: The highest sales by segment are in the Consumer segment at $331,905.
L3: The sales distribution shows a clear dominance of the Consumer segment with a significant gap toward others.
L4: In line with the previous analysis with sales by sub-category, this Consumer segment is where the phone demand comes from, where corporate and home office segmentation would need chairs, binders, and other supply-related products.

Chart 5: Sales by Category
L2: The highest sales by category are Technology at $271,731
L3: The sales distribution shows a clear dominance of the Technology category with a significant gap toward others.
L4: Technology surpassing office supplies may suggest that the higher unit price surpasses the sales with the quantity.",,,2026-04-27 10:41:07.720452+00,2026-04-29 11:00:25+00,,,FALSE,
aaa4b479-d73d-4b1a-99f9-20ec4187e08a,5269a62b-3da5-4e2f-b12a-934b40c40b4c,FALSE,,,,2026-03-22 12:47:27.802512+00,2026-04-06 15:22:24.828+00,,,FALSE,unlabelled_graphs
ab3e3317-3d0c-45b1-a138-6f80021bf187,750cc702-45cb-4ba7-b93a-fe552ae9e12e,FALSE,,,,2026-03-22 11:54:31.75216+00,2026-04-06 15:10:11.351+00,,,FALSE,only_one_chart
ac2de05a-4878-4d44-a5c8-00c61840537a,aa8c2c99-055a-4212-a999-3aeefe2a80e5,FALSE,,,,2026-04-07 10:31:05.676411+00,2026-04-07 10:31:05.507+00,,,FALSE,unlabelled_graphs
acafd002-7369-4c93-a350-37661483f21a,eff571fd-4178-4f2c-a0c5-a38b3fbfd2d2,FALSE,"Even though there are multiple charts, they would be treated as a single Scoreboard Overview chart by VLMs and therefore excluded.",,,2026-03-22 11:43:23.143575+00,2026-04-06 15:05:58.178+00,,,FALSE,only_one_chart
adb30452-04b3-42d5-a778-e100f84f59b5,dcbf2b01-394f-44f6-983c-45953284e118,FALSE,,,,2026-04-08 19:45:48.892902+00,2026-04-08 19:45:48.799+00,,,FALSE,only_one_chart
ae94769f-7a3d-4202-b683-73d677035f54,b8142491-385a-470c-808c-9d8f2c234357,FALSE,,,,2026-03-21 17:10:45.113958+00,2026-04-06 14:29:13.495+00,,,FALSE,learning_template
afbd239b-206b-46d7-b6c7-7a3fa5bb2c86,2de96f0b-38cb-42a0-b339-4e70414a48d6,FALSE,,,,2026-04-07 10:28:38.522126+00,2026-04-07 10:28:38.436+00,,,FALSE,unlabelled_graphs
b10777a4-d9d7-467c-a085-4d8a5055673a,aa528e4a-ad9d-4f99-8217-8722255e505f,TRUE,"Chart 1: Scoreboard Overview
L2: Sales are $470.5K (-2.8% vs 2019), profit is $61.6K (+24.4% vs 2019), with 1,038 orders (+7.1% vs 2019), and 573 customers (-3.7% vs 2019).
L3: The trend shows that all indicators are steadily increasing towards the end of the year, but can be seen as lower performances on Sales and the number of customers compared to the prior year.
L4: Even though Sales and the number of Customers dropped compared to the previous year, the profit growth of 24.4% may suggest that the profit margin is higher this year, with repeated loyal customers ordering more than before.

Chart 2: Sales by Category
L2: The highest sales by category are Furniture at $170.5K, surpassing 8.5% of its prior year sales in 2019.
L3: Compared to the previous year, Furniture is the only category that successfully surpassed the sales, while Technology and Office are underperforming.
L4: Technology sales are only slightly behind Furniture, but a sharp YoY decline reveals a significant drop in demand after previously leading performance.

Chart 3: Sales Trend by Category
L2: The highest sales of the Furniture and Office Supplies category are at their highest in November, while for Technology, it was in December.
L3: The trend showing the rise of sales started to show in September and increased towards the end of the year.
L4: This trend may suggest promotional holiday sales at the end of the year for Technology, and both Furniture and Office Supplies saw their sales drop in December, suggesting a combination of seasonal business slowdowns, employee vacations, and strategic financial decisions.

Chart 4: Sales by Top 10 Subcategory
L2: The highest sales are Furniture-Chairs at $71.7K, followed by Technology-Phones at $68.3K. 
L3: The trend shows that most subcategory products increased steadily towards the end of the year, with Furniture-Tables and Office Supplies-Binders being the exceptions.
L4: These Furniture-Tables and Office Supplies-Binders may reflect product demand throughout the year from the Corporate and Home Office segments.

Chart 5: Sales by Top 10 Manufacturers
L2: The highest sales by manufacturer are Other grouping at $63.3K, followed by Hon with $31.2K.
L3: NOT APPLICABLE
L4: This may reflect the fairness of sales from different manufacturers without a monopoly, where the first one is a group of others, while the rank two through five manufacturers have just a slight sales difference.

Chart 6: Sales by Top 10 Customers
L2: The first highest sales by customer is Peter Fuller at $9.0K.
L3: NOT APPLICABLE
L4: While being the number one, Peter Fuller has slightly higher sales compared to other customers, indicating a highly uniform or homogeneous top-tier client base. 

Chart 7: Sales by Region
L2: The highest sales are in the East Region at $156.3K, followed by a slightly lower performance of the West Region at $140.0K.
L3: The trend shows the uniform increasing sales toward the end of the year, except for the South Region, where it has its own high peaks in every quarter and underperformed compared to the prior year.
L4: Even with recurring quarterly peaks in the South Region, which may indicate cyclical sales, this did not occur in the final quarter of the year, unlike in other areas; this region should take a different approach to sales strategy.

Chart 8: Sales by State
L2: California leads the sales by $88.4K, while New York, Texas, and Washington follow with progressively smaller yet still substantial figures.
L3: The top 4 states with the highest sales mostly underperformed compared to the prior year of 2019, except New York.
L4: The top states have lower sales performance and need a different sales strategy to keep up the performance and push the demand, while other areas in the middle have to set a distribution channel that could penetrate the market.

Chart 9: Sales by Segment
L2: Out of the grand total of sales of $470.5K, half of it is contributed by the Consumer segment sales at $266.5K with 56.6% share.
L3: Even with the high sales performance of Consumer and Corporate, surpassing prior year sales by a slight margin, the grand total sales performance overall is lower because of the underperformed Home Office segment by -16.1%.
L4: This underperforming Home Office segment is in line with the previous analysis of sales by category, where Office Supplies is also down compared to prior years, suggesting the need for a better sales strategy to improve performance.

Chart 10: % of Target Achieved
L2: Sales is achieved by 47%, profit is achieved by 30%, and customer target is achieved by 32%.
L3: NOT APPLICABLE
L4: All three KPIs are below 50% of their respective targets, with Profit and Customer targets critically underperforming, suggesting that the business is missing its annual objectives across the board and that profit generation is lagging behind.",,,2026-03-22 11:54:18.053117+00,2026-04-29 10:41:07.39+00,,,FALSE,
b164ac02-5f8b-4b10-ad35-afa018951888,8040a121-e403-4381-bcfd-8d32fb05c5b4,TRUE,"Chart 1: Scoreboard overview
L2: Sales are about £733K (+20,4% vs PY), profit is £93K (+14.2% vs PY), returns are 4,655 (+59.6% vs PY), and quantity is 12,476 units (+26.8% vs PY).
L3: Overall, the business is growing in sales and quantity, with a higher trend at the end of the year, and generally improving profit.
L4: However, while the company is successfully expanding revenue and volume, the return rates should be monitored to ensure growth does not erode profitability or customer satisfaction.

Chart 2: 2023 | Sales vs Targets
L2: Sales started at around £40K in January and ended the year at around £80K, but it did not reach the target.
L3: The chart shows green circles for January, June, August, October, and November, which show that the sales surpassed the target.
L4: In conclusion, sales improved over time, with high‑performing later months helping lift weaker early‑year periods in the next cycle.

Chart 3: Segment | Sales vs Targets
L2: Consumer and Corporate segments sit below their targets by -£24.3K and -£6.7 K, respectively, while the Home Office exceeds its target by £33.2K.
L3: NOT APPLICABLE.
L4: Strategy should probe what is driving Home Office success and apply its tactics to Consumer and Corporate segments to close their gaps.

Chart 4: Top 5 Sub-Categories | Sales vs Targets
L2: Phones led the sub-categories in sales, with +£10.6K above target, while binders and copiers exceeded their targets, chairs lagged by £5.1K, and storage was just £0.9K below its target.
L3: NOT APPLICABLE
L4: The target should be adjusted for chairs, as it is higher than the phones' target, which ranked number one in sales, and is a hot commodity these days.

Chart 5: Sales by Location | Top 5 States
L2: California leads the sales by £146,388, while New York, Washington, Texas, and Pennsylvania follow with progressively smaller yet still substantial figures.
L3: A small group of states contributes a disproportionate share of total sales, with coastal and large‑population states dominating the top five.
L4: This geographic condition suggests expansion into mid-tier states could be the next growth target.

Chart 6: Top 5 Manufacturers chart | Sales vs Targets
L2: Canon leads with +£6.1K sales above the target, followed by GBC and Fellowes, who have met their targets, while the Global and Hon manufacturers have lagged behind theirs.
L3: NOT APPLICABLE
L4: Even though the Global and Hon have their sales ranked in 2nd and 3rd place, the target is too high, and may suggest the need to lower the target.","Chart 1: Scoreboard Overview
L2: the sales is 733.215 or 20.4% vs PY, profit is 93.439 or 14.2% vs PY, returns are 4,655 or 59.6% vs PY, and total quantity is 12,476 or 26.8% vs PY.
L3: Sales, profit, and quantity all show a generally upward movement versus the previous year, while returns also rise sharply, indicating that business growth is accompanied by a noticeably stronger increase in returned items.
L4: This pattern may indicate that the business is scaling in revenue and volume, but the much faster rise in returns could suggest emerging pressure on product quality, fulfillment accuracy, or customer expectation management.

Chart 2: 2023/Year | Sales vs Target
L2: In 2023, the sales vs target, J is 21.7K, F is -7.3K, and M is 3.2K.
L3: Monthly sales versus target fluctuate throughout the year, with several months falling below target early on and stronger over-performance appearing more often later in the year.
L4: This uneven pattern may indicate that sales attainment is still dependent on stronger late-year execution, suggesting that the business may face inconsistent momentum across months and could be relying on a narrower set of peak periods to close the target gap.

Chart 3: Segment | Sales vs Target
L2: Consumer sales vs target is -24.3K, corporate is -6.7K, and home office is 33.2K.
L3: Segment performance against target is mixed, with Home Office standing above target while Consumer and Corporate remain below, creating a clearly uneven pattern across customer groups.
L4: This contrast may indicate that target-setting or demand strength differs substantially by segment, suggesting that the business may be underperforming in its largest customer groups while a smaller segment shows relatively stronger conversion against expectations.

Chart 4: Top 5 Sub-Categories | Sales vs Targets 
L2: Top 5 sub-categories are phones, chairs, binders, and copiers.
L3: The leading sub-categories show mixed target performance, with some categories exceeding target while others remain below, even though all belong to the top sales group.
L4: This pattern may indicate that high sales alone don't guarantee target attainment, suggesting that some top-performing sub-categories are still underdelivering relative to expectations and may require different pricing, promotion, or inventory strategies than the categories already ahead of target.

Chart 5: Sales by Location | Top 5 States
L2: California is 146,388, New York is 93,923, Washington is 65,540, Texas is 43,422, and Pennsylvania is 42,688.
L3: Sales appear concentrated in coastal areas, with California clearly leading and several other top states clustered along the East Coast, while the remaining map shows a broader spread of smaller locations.
L4: This coastal concentration may indicate that the business is strongest in larger, denser, and more established markets, suggesting that inland states remain comparatively less penetrated and may represent additional room for expansion.

Chart 6: Top 5 Manufactureres | Sales vs Targets
L2: Top 5 manufacturers are Canon, Global, Hon, GBC, and Fellowes.
L3: Manufacturer performance against target is uneven, with some of the leading manufacturers exceeding target and others falling short, despite all appearing in the top sales group.
L4: This contrast may indicate that strong sales volume is not distributed equally in terms of target achievement across suppliers, suggesting that some manufacturer relationships are converting demand more effectively.","Chart 1: Scoreboard Overview
L2: Sales reached 733,215 (+20.4% vs PY), Profit reached 93,439 (+14.2% vs PY), Returns reached 4,655 (+59.6% vs PY), and Quantity reached 12,476 (+26.8% vs PY).
L3: Sales, Profit, and Quantity all increased versus the previous year, but Returns rose much more sharply (+59.6%) than the others, making it the most outstanding movement.
L4: Rising Sales, Profit, and Quantity, combined with a sharper increase in Returns, suggests the business may be growing through stronger demand and transaction volume, but growth quality may be pressured by defects, mismatch, or fulfillment issues.

Chart 2: 2023/Year | Sales vs Targets
L2: January, June, August, October, and November were months with sales above target.
L3: Sales exceeded target in several months, with strong positive gaps in January, May, August, and November, while below-target months were fewer and smaller except December, the largest shortfall.
L4: The shift from weaker target achievement earlier in the year to stronger later performance suggests the business may have benefited from second-half demand, better execution, or seasonal conditions, indicating annual performance was recovered more by late-year acceleration than steady sales.

Chart 3: Segments | Sales vs Targets
L2: Corporate had the smallest gap to target at 6.7K.
L3: Target achievement varies sharply, with Home Office outperforming target by +33.2K, while Consumer (-24.3K) and Corporate (-6.7K) fell short, indicating the overall gap was driven more by larger segments.
L4: Home Office being the only segment above target suggests demand may be shifting toward smaller or more flexible purchasing needs, possibly reflecting stronger work-from-home momentum or independent buyer behavior.

Chart 4: Top 5 Sub-Categories | Sales vs Target
L2: Binders exceeded target by the largest margin at +13.2K, followed by Copiers at +10.6K, while Chairs and Storage missed target by -5.1K and -0.9K.
L3: Performance is mixed, with Binders (+13.2K) and Phones (+10.6K) posting the strongest positive gaps, Copiers also above target (+3.4K), while Chairs (-5.1K) and Storage (-0.9K) underperformed.
L4: Above-target performance in Phones, Binders, and Copiers, contrasted with shortfalls in Chairs and Storage, suggests customers may prioritize functional, productivity-related items over larger or space-dependent purchases.

Chart 5: Sales by Location
L2: California has the biggest sales with 146,388.
L3: Sales are concentrated in a few states, with California (146,388) leading, New York (93,923) second, and Washington, Texas, and Pennsylvania contributing at lower levels.
L4: Sales concentration in California, New York, and a few other states, alongside many smaller bubbles elsewhere, suggests revenue may depend on high-density markets with stronger customer concentration, while geographic depth remains uneven.

Chart 6: Top 5 Manufacturers | Sales vs Targets
L2: Fellowes exceeded target by +9.8K, followed by GBC (+6.8K) and Canon (+6.1K), while Global (-3.9K) and Hon (-11.3K) below target.
L3: Sales versus target is mixed across the top five manufacturers, with Fellowes, GBC, and Canon exceeding target, while Global and especially Hon fall short, showing uneven attainment among leading manufacturers.
L4: Canon, GBC, and Fellowes being above target while Global and Hon fall short suggests manufacturer performance may depend more on product-market fit, pricing strength, or demand reliability than supplier size alone.",2026-02-20 06:17:08.454643+00,2026-04-29 10:29:25.321+00,2026-04-25 21:53:11.462+00,2026-04-25 07:39:09.493+00,TRUE,
b1e619f5-8558-4a64-a1a8-9a5677e3ab3a,97a93bdf-138f-411e-9760-375a16b9565e,FALSE,"Even though there are six charts, they would be treated as a single Scoreboard Overview chart by VLMs and therefore excluded.",,,2026-03-22 12:17:54.512647+00,2026-04-06 15:37:39.945+00,,,FALSE,only_one_chart
b497b441-409b-47f9-8d7e-ca1de1c43e09,6c1ac1b5-8182-4657-9f28-885e07324a56,FALSE,,,,2026-03-22 12:48:09.703207+00,2026-04-06 15:23:35.09+00,,,FALSE,unlabelled_graphs
b4cd2268-9104-47d6-b864-e9b40cde6bed,ea431c80-7f06-49d3-b811-dd57c92360fd,FALSE,,,,2026-03-22 12:23:59.7924+00,2026-04-06 15:19:41.594+00,,,FALSE,learning_template
b547703d-16af-44d2-9f83-5cd36e0440db,18ccd882-7e37-46d5-b1b9-90d600dd5e93,TRUE,"Chart 1: Scoreboard Overview
L2: Total sales are $86,762 (+0.8% YoY), total profit is $12,045 (+6.7% YoY), total volume is 1,508 (+35.9% YoY), and total sales per customer are $482 (-18.8% YoY).
L3: Overall, the trend in total sales and profit fluctuates, with dips at the end of the year, while total volume shows an upward trend, contrasting with total sales per customer.
L4: The sharp increase in volume alongside a decline in sales per customer suggests growth is being driven by more transactions rather than higher customer spending, which is the main reason for a discount sales and promotional strategy pushing more sales by volume.

Chart 2: Profit by State
L2: A state in the west shows green color, indicating a profitable state, while a state in the south shows red, indicating a loss.
L3: South-to-central areas are showing grey to red colors, indicating losses across several states.
L4: This geographic condition suggests that a different expansion into mid-tier states than the coastal areas could be the next growth target.

Chart 3: Sales by Sub-Category
L2: Phones led the sub-categories in sales at 15,187.
L3: Almost half of the sub-category products have a lower performance than the previous year.
L4: Phones, with the highest sub-category sales, are in line with previous analysis, where Technology dominates category sales, indicating higher demand for phones this year.

Chart 4: Sales by State
L2: California, the state with the highest sales at 19,434, has lower performance than the prior year.
L3: The sales distribution shows a clear dominance of California with a significant gap toward other states.
L4: While California has the highest sales, its lower performance compared to the previous year may indicate a sales strategy that relies on discounts and promotional pricing.",,,2026-04-27 21:14:21.925198+00,2026-04-29 11:09:14.265+00,,,FALSE,
b58fcaf9-1b34-4a1c-b43f-5e1fee780e59,7dfbfec8-a94c-4684-99a2-338377509018,FALSE,,,,2026-04-08 20:30:35.706023+00,2026-04-08 20:30:35.564+00,,,FALSE,learning_template
b62ceea9-ce7c-4984-bdce-99b9853a3456,4103b24a-7707-4594-a56f-f4bc52cc5e96,FALSE,,,,2026-03-22 12:48:26.880259+00,2026-04-06 15:25:20.631+00,,,FALSE,incorrect_dataset
b75da198-58c6-4999-b7f2-17017fca18de,2504afc9-8288-4bd4-b02d-61f75887c7a8,FALSE,,,,2026-04-07 10:21:40.902204+00,2026-04-07 10:21:40.74+00,,,FALSE,unlabelled_graphs
b822071e-4972-47b0-b395-6f4ae3f791aa,325b0649-3f93-488d-bf07-1db6a301945c,FALSE,,,,2026-04-08 21:09:58.730255+00,2026-04-08 21:09:58.617+00,,,FALSE,learning_template
b9160be3-92e1-4933-93af-387d8e081f2c,41aedfbb-480b-4a86-98bf-7c70541b3353,FALSE,,,,2026-03-22 11:38:06.930704+00,2026-04-06 15:00:11.297+00,,,FALSE,only_one_chart
b9cda1d4-000c-405e-b001-284471a86310,12966311-7a12-468b-80a4-681359e67c18,FALSE,,,,2026-04-08 19:40:07.033626+00,2026-04-08 19:40:06.876+00,,,FALSE,unlabelled_graphs
ba2d2e1d-65f0-46ac-93e5-59849149ab21,4ea85845-b4c8-48be-913b-50ef9636fc6a,FALSE,,,,2026-04-08 21:11:49.232906+00,2026-04-08 21:11:49.168+00,,,FALSE,incorrect_dataset
baca069a-416f-4e62-a414-e19d5fb274ab,aa95ffcc-e6f4-4869-9784-92bd011b3b79,TRUE,"Chart 1: Product Performance | Sales
L2: The highest performing product is Chairs with sales of 14,966, higher than its previous month (14,561) and successfully surpassing its monthly target by 2.8%.
L3: Overall daily trend showing random noises and only seven products that are capable of surpassing their own sales targets.
L4: This month's sales performance needs further analysis, especially with high target sales such as Phones, which underperformed by half of its own target and the prior year. 

Chart 2: What month has the highest sales by category?
L2: From the color encoding, we can see that the darkest color is in March 2019 for the Copiers product.
L3: Overall, the trend shows that sales across categories are cumulative between September and December.
L4: These products are related to the consumers' demand toward the holiday season at the end of the year, while some office-related products, like Storage, show steady sales across the year.",,,2026-04-22 10:33:41.13857+00,2026-04-29 10:42:01.943+00,,,FALSE,
bcbfc6ad-c06b-46f5-bc59-6957f8bfb767,f1aedffc-9d86-4501-a8ce-a176ddccc435,FALSE,,,,2026-03-21 19:58:08.130255+00,2026-04-06 14:57:56.615+00,,,FALSE,unlabelled_graphs
bd822df8-9084-415d-a31d-6e4f4b559cb1,b31c3586-c29b-404c-b4cc-947082cce503,FALSE,,,,2026-04-07 10:20:58.749529+00,2026-04-07 10:20:58.59+00,,,FALSE,incorrect_dataset
be3af2fb-499f-4f93-b74a-2cf6320229df,5cad03c2-5b5f-4018-89c5-63b6e51714a3,FALSE,,,,2026-04-07 10:25:21.24681+00,2026-04-07 10:25:21.15+00,,,FALSE,incorrect_dataset
bec67065-048c-458d-ab86-ecf309c45cea,4bb10b2d-b349-4ce5-b9c3-f6fdd27af71c,FALSE,,,,2026-03-21 20:30:55.352761+00,2026-04-06 14:58:58.923+00,,,FALSE,learning_template
bed40669-03f2-4831-87da-1b58672c8781,3903b35e-4bc9-48b4-9037-0289f8ec162d,FALSE,,,,2026-03-18 05:11:19.405882+00,2026-04-06 14:00:01.032+00,,,FALSE,learning_template
bfad2ffb-7298-4f77-9870-c47043dfbea9,708d028c-8c7d-4d0b-acf4-a5238d51c645,FALSE,,,,2026-04-08 19:38:14.155101+00,2026-04-08 19:38:14.029+00,,,FALSE,only_one_chart
c0cb79ac-f75f-456f-be00-544f12a7c57e,7eb8449c-e9ae-409e-a16b-39f5b82a36da,FALSE,,,,2026-03-22 12:45:53.691755+00,2026-04-06 15:21:51.677+00,,,FALSE,require_interaction
c19f6f2e-85a8-4bcd-b245-f3c55b342e85,d9bb5f47-08e3-414c-8c14-f76b8ce53f98,FALSE,,,,2026-03-22 11:59:49.661503+00,2026-04-08 18:54:14.062+00,,,FALSE,only_one_chart
c1c00ab2-139a-4712-9fea-8e87f6d7e70c,ba445ab0-8ff3-45ad-8cb5-ec7275baab13,TRUE,"Chart 1: Scoreboard Overview
L2: Corporate sales are $248,244.1, consumer sales are $334,911.9, and home office sales are $162,411.5, cumulating to $745,568 total sales with profit of $95,926 and the profit ratio of 12.9%.
L3: NOT APPLICABLE
L4: The consumer segment has the highest share of sales with 44.9%, suggesting the sales strategy is in demand of product category that attracts to the Consumer rather than the Corporate and Home Office.

Chart 2: Sales By City
L2: The top performing cities by sales are New York City at $86,939.6, followed by Seattle at $56,990.8, and Los Angeles at $48,875.7.
L3: From the map, it appears that the coastal cities are dominating the sales performance rather than the middle areas, especially with the West and East regions.
L4: This geographic condition suggests that a different expansion into mid-tier states than the coastal areas could be the next growth target.",,,2026-03-22 12:00:15.325549+00,2026-04-21 21:30:19.152+00,,,FALSE,
c2aac841-6d1b-4052-bd23-48a132adc9bf,807849f4-6c11-46db-b0a5-68298ebf6a77,FALSE,,,,2026-03-22 12:11:43.654501+00,2026-04-06 15:12:44.616+00,,,FALSE,incorrect_dataset
c39fdbdf-b671-45fa-8d1a-2bec3f76ff2c,2ef390dc-8d4f-4e62-b4cf-4280209fc423,FALSE,,,,2026-03-22 12:22:45.978609+00,2026-04-06 15:18:51.275+00,,,FALSE,require_interaction
c49e642a-aae7-495f-a894-a62a2ac24aea,0db294be-cc36-4c09-969d-02173c1c6af3,FALSE,,,,2026-03-22 12:48:16.148311+00,2026-04-06 15:23:47.495+00,,,FALSE,incorrect_dataset
c5f390a6-612e-49f8-8a53-915ce04ed99c,2f4c9c76-a484-4a11-8db6-a1dbef8673e5,FALSE,,,,2026-04-27 08:09:34.479438+00,2026-04-27 08:09:32.513+00,,,FALSE,unlabelled_graphs
c6c530b9-8d33-4ba9-925f-4e6222a6f74d,124195e1-c99d-4f1e-95d6-bf35ea039d6d,FALSE,,,,2026-04-07 10:34:47.707071+00,2026-04-07 10:34:47.601+00,,,FALSE,unlabelled_graphs
c9d35f0e-337a-424f-b615-3dedf602c098,9a39be24-7a45-4b8a-9fa0-ad4becf934c7,FALSE,,,,2026-04-08 21:21:17.347203+00,2026-04-08 21:21:17.061+00,,,FALSE,incorrect_dataset
cc336307-8ea1-41b1-a558-361c787e07f3,19155b7b-ac79-4da8-bf26-a068bb83d9ff,FALSE,"Even though there are multiple charts, they would be treated as a single Scoreboard Overview chart by VLMs and therefore excluded.",,,2026-03-21 17:14:48.948266+00,2026-04-06 15:06:41.017+00,,,FALSE,only_one_chart
ccd8b84e-9b05-4e68-9198-b5a5f34ecd35,245429a7-88d9-4b8b-9b44-bb64f9e8149b,FALSE,,,,2026-03-22 12:17:22.188884+00,2026-04-06 15:14:43.797+00,,,FALSE,require_interaction
cd32ceab-d843-4130-987e-abe113780fdf,425d6d5a-3174-4af2-84f6-0efc88f2c3b2,FALSE,,,,2026-04-07 10:21:29.205707+00,2026-04-07 10:21:29.045+00,,,FALSE,unlabelled_graphs
cdbe1d8e-f280-4787-9f8c-a0b5c48c479d,111e90d3-49be-405a-9bb5-e7c0af7b1908,TRUE,"Chart 1: Scoreboard Overview
L2: Total sales are about $733.22K (+20.36% compared to PY), total profit is $93.44K (+14.24%), discount is 15.62% (+10.80%), profit ratio is 12.47%, top city is New York City at $256,368, and sales per customer are $1.06K.
L3: Overall, the sales indicator shows an upward trend towards the end of the year, while profit is highest early in the year and increases afterward.
L4: The lower profit ratio this year may suggest a different sales strategy where sales are pushed higher with a smaller profit margin.

Chart 2: Segment
L2: The highest sales by segment are in the Consumer segment at 1,161.4K.
L3: The sales distribution shows a clear dominance of the Consumer segment with a significant gap toward others.
L4: This pattern is in line with previous analysis, where demand drops in December while the Consumer remains high; the Home Office and Corporate may suggest a combination of seasonal business slowdowns, employee vacations, and strategic financial decisions.

Chart 3: Category
L2: The highest sales by category are Technology at $836.2K,
L3: The sales distribution shows a dominance of the Technology category with a slight gap toward other categories.
L4: Technology surpassing Office Supplies and Furniture may suggest that the higher unit price surpasses the sales with the quantity.

Chart 4: Region
L2: The highest sales are in the west region at $725.5K.
L3: The sales distribution shows a clear dominance of both West and East regions, with significant gaps toward others.
L4: West and East region sales may be driven by population, indicating a need for different expansion strategies in mid-tier states than in coastal areas, which could be the next growth target.",,,2026-04-28 09:19:13.108875+00,2026-04-29 11:24:45.711+00,,,FALSE,
cdd95df2-e142-48c8-849c-7a606ba743a0,b8fd251d-0b72-4c91-9b8d-fba21223f200,FALSE,,,,2026-04-08 21:12:12.037527+00,2026-04-08 21:12:11.822+00,,,FALSE,require_interaction
cfbec3a8-c370-4a73-a559-592e1e09f3f7,9fe138e1-0a7a-46c3-872c-8af932dfb83e,FALSE,,,,2026-04-07 10:32:55.424926+00,2026-04-07 10:32:55.313+00,,,FALSE,unlabelled_graphs
