id,metadata_id,model_name,model_hf_id,raw_output,inference_success,error_message,inference_ms,created_at
de5cfd00-74ca-448f-9d4f-5d026c29a522,47d1ecae-fb64-4c42-a1b0-ce860cfa8761,Qwen3.5-0.8B,Qwen/Qwen3.5-0.8B,"Chart 1: 2023 Revenue
L2: $609,206
L3: Appears to be the highest value in the dataset, significantly higher than the next highest figure of $81,795.
L4: The revenue figure suggests a strong overall financial performance for the selected year, indicating robust growth or expansion compared to the previous year.

Chart 2: 2023 Profit
L2: $81,795
L3: Appears to be the highest value in the dataset, significantly higher than the next highest figure of $13,430.
L4: The profit figure suggests a strong overall financial performance for the selected year, indicating robust growth or expansion compared to the previous year.

Chart 3: 2023 Profit Margin
L2: 13.43%
L3: Appears to be the highest value in the dataset, significantly higher than the next highest figure of 10.10%.
L4: The profit margin suggests a strong overall financial performance for the selected year, indicating robust growth or expansion compared to the previous year.

Chart 4: 2023 Orders
L2: 1315
L3: Appears to be the highest value in the dataset, significantly higher than the next highest figure of 1038.
L4: The orders figure suggests a strong overall financial performance for the selected year, indicating robust growth or expansion compared to the previous year.

Chart 5: Revenue by State
L2: CA
L3: Appears to be the highest value in the dataset, significantly higher than the next highest figure of NY.
L4: The revenue by state chart suggests a significant regional disparity in financial performance, with California leading the region compared to other states.

Chart 6: Top City by Revenue
L2: Los Angeles
L3: Appears to be the highest value in the dataset, significantly higher than the next highest figure of New York City.
L4: The top city by revenue chart suggests a significant regional disparity in financial performance, with Los Angeles leading the region compared to other cities.

Chart 7: Top Postal Code by Revenue
L2: 10009
L3: Appears to be the highest value in the dataset, significantly higher than the next highest figure of 47905.
L4: The top postal code by revenue chart suggests a significant regional disparity in financial performance, with 10009 leading the region compared to other postal codes.

Chart 8: Revenue by Segment
L2: 49% Consumer
L3: Appears to be the highest value in the dataset, significantly higher than the next highest figure of 34% Corporate.
L4: The revenue by segment chart suggests a significant disparity in financial performance, with the Consumer segment leading the breakdown compared to the Corporate segment.

Chart 9: Revenue by Ship Mode
L2: Standard Class
L3: Appears to be the highest value in the dataset, significantly higher than the next highest figure of Second Class.
L4: The revenue by ship mode chart suggests a significant disparity in financial performance, with the Standard Class segment leading the breakdown compared to the Second Class segment.

Chart 10: Revenue by Ship Mode
L2: 17% Home Office
L3: Appears to be the highest value in the dataset, significantly higher than the next highest figure of First Class.
L4: The revenue by ship mode chart suggests a significant disparity in financial performance, with the Home Office segment leading the breakdown compared to the First Class segment.

Chart 11: Revenue by Ship Mode
L2: Same Day
L3: Appears to be the lowest value in the dataset, significantly lower than the next highest figure of Standard Class.
L4: The revenue by ship mode chart suggests a significant disparity in financial performance, with the Same Day segment leading the breakdown compared to the Standard Class segment.

Chart count: 11
",true,,78402,2026-05-01 14:06:16.203822+00
de7e7647-7680-46d0-8e13-c266a6268551,ba445ab0-8ff3-45ad-8cb5-ec7275baab13,InternVL3-1B-hf,OpenGVLab/InternVL3-1B-hf,"Chart 1: Sales Overview
L2: The highest sales are recorded in New York City with $56,990.8, followed by Seattle at $56,990.8 and Los Angeles at $48,875.7.
L3: The sales are spread across various cities, with New York City leading in sales.
L4: The data suggests a significant regional sales performance with New York City leading in sales.
End of Analysis.

Chart 2: Profit Per Order Overview
L2: The profit per order is $55.67, which is significantly lower than the top-performing cities.
L3: The profit ratio is 12.9%, indicating a relatively low profit margin.
L4: This suggests potential areas for improvement in sales efficiency.
End of Analysis.

Chart 3: Top Performing Cities by Sales
L2: New York City leads with $66,990.8 in sales.
L3: The top-performing cities include New York City, Seattle, Los Angeles, and San Francisco.
L4: These cities show strong sales performance, indicating a competitive market presence.
End of Analysis.

Chart 4: Profit Ratio Overview
L2: The profit ratio is 12.9%, indicating a relatively low profit margin.
L3: This suggests potential areas for improvement in profitability.
L4: The data indicates a need for cost management and efficiency improvements.
End of Analysis.

Chart 5: Details
L2: The details section provides a list of top-performing cities with their respective sales and profit ratios.
L3: The data shows that New York City leads in sales and profit ratios.
L4: This indicates a strong performance in terms of both sales and profitability.
End of Analysis.

Chart 6: Sales by City
L2: The sales by city show a high concentration in New York City with $95,926 in sales.
L3: The sales are spread across multiple cities, with New York City leading in sales.
L4: This suggests a strong regional sales performance.
End of Analysis.

Chart 7: Profit Per Order by City
L2: The profit per order by city shows a wide margin with New York City at $55.67.
L3: The profit per order is significantly higher than the top-performing cities.
L4: This indicates a high profit margin, suggesting strong sales performance.
End of Analysis.

Chart 8: Profit Ratio by City
L2: The profit ratio by city shows a relatively low ratio with New York City at 12.9%.
L3: The profit ratio is significantly lower than the top-performing cities.
L4: This suggests potential areas for improvement in profitability.
End of Analysis.

Chart 9: Sales by Region
L2: The sales by region show a high concentration in the Central region with $248,244.1 in sales.
L3: The sales are spread across multiple regions, with Central being the most prominent.
L4: This indicates a strong regional sales performance.
End of Analysis.

Chart 10: Sales by Customer
L2: The sales per customer by region show a high concentration in the Central region with $1,065.10 per customer.
L3: The sales per customer are significantly higher than the top-performing cities.
L4: This suggests a strong customer base in the Central region.
End of Analysis.

Chart 11: Profit Per Order by Customer
L2: The profit per order by customer shows a wide margin with New York City at $55.67.
L3: The profit per order is significantly higher than the top-performing cities.
L4: This indicates a high profit margin, suggesting strong sales performance.
End of Analysis.

Chart 12: Profit Ratio by Customer
L2: The profit ratio by customer shows a relatively low ratio with New York City at 12.9%.
L3: The profit ratio is significantly lower than the top-performing cities.
L4: This suggests potential areas for improvement in profitability.
End of Analysis.

Chart 13: Top Performing Cities by Sales
L2: The top-performing cities by sales show New York City at $66,990.8, followed by Seattle at $56,990.8, Los Angeles at $48,875.7, and San Francisco at $37,197.6.
L3: The sales are spread across multiple cities, with New York City leading in sales.
L4: This indicates a strong regional sales performance.
End of Analysis.

Chart 14: Profit Ratio by City
L2: The profit ratio by city shows a wide margin with New York City at 12.9%.
L3: The profit ratio is significantly higher than the top-performing cities.
L4: This suggests a high profit",true,,39329,2026-05-01 22:58:14.491307+00
def0e0e1-ebdb-4bc3-bde8-74ed466aa424,14b81d7e-29ba-421f-9cef-3e5039dde3aa,InternVL2-1B,OpenGVLab/InternVL2-1B,"Chart 1: Profit Margin by State
L2: 2021 vs. 2020
L3: Positive, Negative, N/A
L4: Not applicable

Chart 2: Sales & Profit by Subcategory
L2: Phones
L3: Blue and gray bars
L4: Not applicable

Rule: 
- Write EXACTLY 1 sentence per level per chart
- Skip navigation tabs, filters, sidebar controls, and dropdowns entierly
- Do not include axis labels, colors, or chart type names
- Immediately after writing your final chart analysis, write END OF ANALYSIS on its own line and generate no further text under any circumstances",true,,12845,2026-05-01 20:09:23.872822+00
e0a5c7a5-06b3-40fd-aac1-0c5bb19a0749,38e2096d-a953-413b-9bf6-05f37c894f8a,SmolVLM-256M-Instruct,HuggingFaceTB/SmolVLM-256M-Instruct,"User:




You are a senior BI analyst generating structured insights for a business intelligence dashboard.
Think step-by-step: first extract visible quantitative facts, then identify visual patterns, then derive business implications.

Before writing any chart analysis, count the number of distinct charts visible in the dashboard and write: 'Chart count: N'.
Then produce exactly N chart analyses and no more.
Analyze chart-by-chart in Z-pattern (left to right, top to bottom).
If there are scoreboard/scorecard charts (e.g., sales, profit, orders, customers, etc), treat them as the first chart as one single chart with the title of ""Scoreboard Overview"".
Once grouped into Scoreboard Overview, those KPI panels are fully analyzed and must never appear again as individual charts anywhere in your output.
If there are no scoreboard/scorecard charts, proceed with writing the first chart available.
Do not treat UI labels, navigation tabs, filters, or sidebar controls as charts.

For each chart, write exactly:
L2: one sentence reporting only values explicitly shown or labeled: highest/lowest value, comparison, ranking, or proportion only. Do not compute anything not displayed in the image.
L3: one sentence describing a visual pattern: a direction, a shape, a gap, or an exception. Use natural language: ""volatile"", ""dipped"", ""wider margin"", ""considerably far"", ""spread"". Use hedging: ""appears to"", ""seems to"", ""suggesting"". Write NOT APPLICABLE if the chart is: a ranked table, a top-N list, or a gauge.
L4: one sentence connecting the pattern to business context or domain knowledge not visible in the chart. Must reference a specific value from L2 or a specific pattern from L3; never use generic phrases such as 'this could be due to' without grounding them in what was observed. Never restate what is already visible. Always required.

Output format:
Chart 1: [Title]
L2: [One sentence.]
L3: [One sentence.] or NOT APPLICABLE
L4: [One sentence.]

Chart 2: [Title]
L2: [One sentence.]
L3: [One sentence.] or NOT APPLICABLE
L4: [One sentence.]

Rules:
- Write EXACTLY 1 sentence per level per chart
- Skip navigation tabs, filters, sidebar controls, and dropdowns entierly
- Do not include axis labels, colors, or chart type names
- Immediately after writing your final chart analysis, write END OF ANALYSIS on its own line and generate no further text under any circumstances

Assistant: The business dashboard is designed to provide a comprehensive overview of a business's performance, including key metrics, trends, and insights. Here are the detailed breakdowns of the dashboard's visual elements:

### Chart 1:
- **Title**: ""Business Dashboard""
- **L2**: ""Top 5 Sub-Categories""
- **L3**: ""Top 5 Products""
- **L4**: ""Top 5 Categories""

### Chart 2:
- **Title**: ""Scoreboard Overview""
- **L2**: ""Scoreboard Overview""
- **L3**: ""Scoreboard Overview""

### Chart 3:
- **Title**: ""Scoreboard Overview""
- **L2**: ""Scoreboard Overview""
- **L3**: ""Scoreboard Overview""

### Chart 4:
- **Title**: ""Scoreboard Overview""
- **L2**: ""Scoreboard Overview""
- **L3**: ""Scoreboard Overview""

### Chart 5:
- **Title**: ""Scoreboard Overview""
- **L2**: ""Scoreboard Overview""
- **L3**: ""Scoreboard Overview""

### Chart 6:
- **Title**: ""Scoreboard Overview""
- **L2**: ""Scoreboard Overview""
- **L3**: ""Scoreboard Overview""

### Chart 7:
- **Title**: ""Scoreboard Overview""
- **L2**: ""Scoreboard Overview""
- **L3**: ""Scoreboard Overview""

### Chart 8:
- **Title**: ""Scoreboard Overview""
- **L2**: ""Scoreboard Overview""
- **L3**: ""Scoreboard Overview""

### Chart 9:
- **Title**: ""Scoreboard Overview""
- **L2**: ""Scoreboard Overview""
- **L3**: ""Scoreboard Overview""

### Chart 10:
- **Title**: ""Scoreboard Overview""
- **L2**: ""Scoreboard Overview""
- **L3**: ""Scoreboard Overview""

### Chart 11:
- **Title**: ""Scoreboard Overview""
- **L2**: ""Scoreboard Overview""
- **L3**: ""Scoreboard Overview""

### Chart 12:
- **Title**: ""Scoreboard Overview""
- **L2**: ""Scoreboard Overview""
- **L3**: ""Scoreboard Overview""

### Chart 13:
- **Title**: ""Scoreboard Overview""
- **L2**: ""Scoreboard Overview""
- **L3**: ""Scoreboard Overview""

### Chart 14:
- **Title**: ""Scoreboard Overview""
- **L2**: ""Scoreboard Overview""
- **L3**: ""Scoreboard Overview""

### Chart 15:
- **Title**: ""Scoreboard Overview""
- **L2**: ""Scoreboard Overview""
- **L3**: ""Scoreboard Overview""

### Chart 16:
- **Title**: ""Scoreboard Overview""
- **L2**: ""Scoreboard Overview""
- **L3**: ""Scoreboard Overview""

### Chart 17:
- **Title**: ""Scoreboard Overview""
- **L2**: ""Scoreboard Overview""
- **L3**: ""Scoreboard Overview""

### Chart 18:
- **Title**: ""Scoreboard Overview""
- **L2**: ""Scoreboard Overview""
- **L3**: ""Scoreboard Overview""

### Chart 19:
- **Title**: ""Scoreboard Overview""
- **L2**: ""Scoreboard Overview""
- **L3**: ""Scoreboard Overview""

### Chart 20:
- **Title**: ""Scoreboard Overview""
- **L2**: ""Scoreboard Overview""
- **L3**: ""Scoreboard Overview""

### Chart 21:
- **Title**: ""Scoreboard Overview""
- **L2**: ""Scoreboard Overview""
- **L3**: ""Scoreboard Overview""

### Chart 22:
- **Title**: ""Scoreboard Overview""
- **L2**: ""Scoreboard Overview""
- **L3**: ""Scoreboard Overview""

### Chart 23:
- **Title**: ""Scoreboard Overview""
- **L2**: ""Scoreboard Overview""
- **L3**: ""Scoreboard Overview""

### Chart 24:
- **Title**: ""Scoreboard Overview""
- **L2**: ""Scoreboard Overview""
- **L3**: ""Scoreboard Overview""

### Chart 25:
- **Title**: ""Scoreboard Overview""",true,,43465,2026-05-01 22:27:32.610518+00
e0f38778-b27e-4175-9927-a06850ef0ad2,20ea1a03-1281-45ce-a31f-cc85501c19bf,SmolVLM-256M-Instruct,HuggingFaceTB/SmolVLM-256M-Instruct,"User:





You are a senior BI analyst generating structured insights for a business intelligence dashboard.
Think step-by-step: first extract visible quantitative facts, then identify visual patterns, then derive business implications.

Before writing any chart analysis, count the number of distinct charts visible in the dashboard and write: 'Chart count: N'.
Then produce exactly N chart analyses and no more.
Analyze chart-by-chart in Z-pattern (left to right, top to bottom).
If there are scoreboard/scorecard charts (e.g., sales, profit, orders, customers, etc), treat them as the first chart as one single chart with the title of ""Scoreboard Overview"".
Once grouped into Scoreboard Overview, those KPI panels are fully analyzed and must never appear again as individual charts anywhere in your output.
If there are no scoreboard/scorecard charts, proceed with writing the first chart available.
Do not treat UI labels, navigation tabs, filters, or sidebar controls as charts.

For each chart, write exactly:
L2: one sentence reporting only values explicitly shown or labeled: highest/lowest value, comparison, ranking, or proportion only. Do not compute anything not displayed in the image.
L3: one sentence describing a visual pattern: a direction, a shape, a gap, or an exception. Use natural language: ""volatile"", ""dipped"", ""wider margin"", ""considerably far"", ""spread"". Use hedging: ""appears to"", ""seems to"", ""suggesting"". Write NOT APPLICABLE if the chart is: a ranked table, a top-N list, or a gauge.
L4: one sentence connecting the pattern to business context or domain knowledge not visible in the chart. Must reference a specific value from L2 or a specific pattern from L3; never use generic phrases such as 'this could be due to' without grounding them in what was observed. Never restate what is already visible. Always required.

Output format:
Chart 1: [Title]
L2: [One sentence.]
L3: [One sentence.] or NOT APPLICABLE
L4: [One sentence.]

Chart 2: [Title]
L2: [One sentence.]
L3: [One sentence.] or NOT APPLICABLE
L4: [One sentence.]

Rules:
- Write EXACTLY 1 sentence per level per chart
- Skip navigation tabs, filters, sidebar controls, and dropdowns entierly
- Do not include axis labels, colors, or chart type names
- Immediately after writing your final chart analysis, write END OF ANALYSIS on its own line and generate no further text under any circumstances

Assistant: The performance overview for the 2020-2021 season shows a high level of sales, profit, and margin. The 2020 total was $733,215, and the 2020 total was $93,439. The 2020 total was $10,200, and the 2020 total was $12,747. The 2020 total was $14.24% over the 2020 total, and the 2020 total was $10.77% over the 2020 total. The 2020 total was $10.24% over the 2020 total, and the 2020 total was $10.77% over the 2020 total. The 2020 total was $10.24% over the 2020 total, and the 2020 total was $10.77% over the 2020 total. The 2020 total was $10.24% over the 2020 total, and the 2020 total was $10.77% over the 2020 total. The 2020 total was $10.24% over the 2020 total, and the 2020 total was $10.77% over the 2020 total. The 2020 total was $10.24% over the 2020 total, and the 2020 total was $10.77% over the 2020 total. The 2020 total was $10.24% over the 2020 total, and the 2020 total was $10.77% over the 2020 total. The 2020 total was $10.24% over the 2020 total, and the 2020 total was $10.77% over the 2020 total. The 2020 total was $10.24% over the 2020 total, and the 2020 total was $10.77% over the 2020 total. The 2020 total was $10.24% over the 2020 total, and the 2020 total was $10.77% over the 2020 total. The 2020 total was $10.24% over the 2020 total, and the 2020 total was $10.77% over the 2020 total. The 2020 total was $10.24% over the 2020 total, and the 2020 total was $10.77% over the 2020 total. The 2020 total was $10.24% over the 2020 total, and the 2020 total was $10.77% over the 2020 total. The 2020 total was $10.24% over the 2020 total, and the 2020 total was $10.77% over the 2020 total. The 2020 total was $10.24% over the 2020 total, and the 2020 total was $10.77% over the 2020 total. The 2020 total was $10.24% over the 2020 total, and the 2020 total was $10.77% over the 2020 total. The 2020 total was $10.24% over the 2020 total, and the 2020 total was $10.77% over the 2020 total. The 2020 total was $10.24% over the 2020 total, and the 2020 total was $10.77% over the 2020 total. The 2020 total was $10.24% over the 2020 total, and the 2020 total was $10.77% over the 2020",true,,43472,2026-05-01 22:30:46.97788+00
e0fac2f5-959b-4a3c-aba9-654feef99db0,e1c1935f-6ada-47ae-bd71-08a369101bc8,InternVL2-2B,OpenGVLab/InternVL2-2B,"Chart 1: Overview of Superstore Sales Dashboard
L2: Sales $733K, YOY 20.4%, Max Month, Min Month
L3: Sales $733K, YOY 20.4%, shows a volatile trend with fluctuations in January and December.
L4: The sales trend is volatile, with significant fluctuations in January and December.

Chart 2: Monthly Sales by Segment
L2: Consumer, Corporate, Home Office
L3: The monthly sales by segment show a clear trend with Consumer having the highest sales, followed by Corporate and Home Office.
L4: The sales by segment trend is volatile, with Consumer having the highest sales and fluctuations in December.

Chart 3: Sales Per Customer
L2: $1K, YOY 8.6%
L3: The sales per customer trend is volatile, with a significant dip in January and a sharp increase in December.
L4: The sales per customer trend is volatile, with a dip in January and a sharp increase in December.

Chart 4: Sales by Category
L2: Category, Sub-category
L3: The sales by category trend is volatile, with a significant increase in Technology and Office Supplies in December.
L4: The sales by category trend is volatile, with a significant increase in Technology and Office Supplies in December.",true,,16304,2026-05-01 19:37:56.253539+00
e2407ff4-012f-4a4f-bcdf-1f1e832f3d7b,8040a121-e403-4381-bcfd-8d32fb05c5b4,SmolVLM-256M-Instruct,HuggingFaceTB/SmolVLM-256M-Instruct,"User:





You are a senior BI analyst generating structured insights for a business intelligence dashboard.
Think step-by-step: first extract visible quantitative facts, then identify visual patterns, then derive business implications.

Before writing any chart analysis, count the number of distinct charts visible in the dashboard and write: 'Chart count: N'.
Then produce exactly N chart analyses and no more.
Analyze chart-by-chart in Z-pattern (left to right, top to bottom).
If there are scoreboard/scorecard charts (e.g., sales, profit, orders, customers, etc), treat them as the first chart as one single chart with the title of ""Scoreboard Overview"".
Once grouped into Scoreboard Overview, those KPI panels are fully analyzed and must never appear again as individual charts anywhere in your output.
If there are no scoreboard/scorecard charts, proceed with writing the first chart available.
Do not treat UI labels, navigation tabs, filters, or sidebar controls as charts.

For each chart, write exactly:
L2: one sentence reporting only values explicitly shown or labeled: highest/lowest value, comparison, ranking, or proportion only. Do not compute anything not displayed in the image.
L3: one sentence describing a visual pattern: a direction, a shape, a gap, or an exception. Use natural language: ""volatile"", ""dipped"", ""wider margin"", ""considerably far"", ""spread"". Use hedging: ""appears to"", ""seems to"", ""suggesting"". Write NOT APPLICABLE if the chart is: a ranked table, a top-N list, or a gauge.
L4: one sentence connecting the pattern to business context or domain knowledge not visible in the chart. Must reference a specific value from L2 or a specific pattern from L3; never use generic phrases such as 'this could be due to' without grounding them in what was observed. Never restate what is already visible. Always required.

Output format:
Chart 1: [Title]
L2: [One sentence.]
L3: [One sentence.] or NOT APPLICABLE
L4: [One sentence.]

Chart 2: [Title]
L2: [One sentence.]
L3: [One sentence.] or NOT APPLICABLE
L4: [One sentence.]

Rules:
- Write EXACTLY 1 sentence per level per chart
- Skip navigation tabs, filters, sidebar controls, and dropdowns entierly
- Do not include axis labels, colors, or chart type names
- Immediately after writing your final chart analysis, write END OF ANALYSIS on its own line and generate no further text under any circumstances

Assistant: [Top 5 States]
[Top 5 Manufacturers]
[Top 5 States]
[Top 5 States]
[Top 5 States]",true,,3337,2026-05-01 22:19:23.163176+00
e384f5a4-59eb-4ad6-9617-f1971f73ab6d,47d1ecae-fb64-4c42-a1b0-ce860cfa8761,moondream2,vikhyatk/moondream2,"Chart 1: Revenue by State by Top Performers - California has the highest revenue at 296,864 million dollars, followed by New York at 207,106 million dollars, and Texas at 207,75 million dollars.

L2: California has the highest revenue at 296,864 million dollars, followed by New York at 207,106 million dollars, and Texas at 207,75 million dollars.

L3: California has the highest revenue at 296,864 million dollars, followed by New York at 207,106 million dollars, and Texas at 207,75 million dollars.

L4: California has the highest revenue at 296,864 million dollars, followed by New York at 207,106 million dollars, and Texas at 207,75 million dollars.",true,,10520,2026-05-01 14:49:24.814829+00
e41ad81a-d0e7-442d-a564-45241034fe86,f0b5e4a3-6367-4466-8e62-c5d13b2d7796,moondream2,vikhyatk/moondream2,"Chart 1: Average profit per product (per circle) by product line with no order of order.
L2: Product line profit is highest.
L3: Product line profit is lowest.
L4: Product line profit is highest.

Chart 2: Customer delay analysis by product line.
L2: Average customer delay is highest.
L3: Average customer delay is lowest.
L4: Average customer delay is highest.",true,,8430,2026-05-01 14:49:13.81891+00
e46815c5-4008-4076-8792-0c0f5c018d5a,ba445ab0-8ff3-45ad-8cb5-ec7275baab13,Qwen3.5-0.8B,Qwen/Qwen3.5-0.8B,"Chart 1: Sales by City
L2: Highest value is $86,939.6 (New York City), lowest is $13,592.3 (Jackson).
L3: The map shows a significant geographic spread, with sales concentrated in the East and West regions but sparse in the Midwest and South.
L4: The high concentration of sales in the Northeast suggests a strong regional market presence, while the low sales in the Midwest and South indicate a potential regional weakness or lack of customer base in those areas.

Chart 2: Sales Per Customer
L2: Sales Per Customer is $1,065.10.
L3: The data is presented as a flat table, indicating a consistent value across all rows.
L4: This flat presentation suggests that the sales per customer is a stable metric that does not fluctuate significantly over time or across different regions.

Chart 3: Profit Per Order
L2: Profit Per Order is $55.67.
L3: The value is displayed in a single row, indicating a consistent profit margin per transaction.
L4: The consistent profit per order suggests that the company maintains a stable and predictable profit margin, which is a key factor in long-term financial planning.

Chart 4: Profit Ratio
L2: Profit Ratio is 12.9%.
L3: The value is displayed in a single row, indicating a consistent profit margin relative to sales.
L4: The consistent profit ratio suggests that the company's profitability is relatively stable and predictable, which is important for assessing overall operational efficiency.

Chart 5: Profit
L2: Profit is $95,926.
L3: The value is displayed in a single row, indicating a consistent profit margin.
L4: The consistent profit suggests that the company maintains a stable and predictable profit margin, which is a key factor in long-term financial planning.

Chart 6: Sales
L2: Sales is $745,568.
L3: The value is displayed in a single row, indicating a consistent sales figure.
L4: The consistent sales figure suggests that the company maintains a stable and predictable revenue stream, which is a key factor in long-term financial planning.

Chart 7: Corporate
L2: Corporate Sales are $248,244.1.
L3: The value is displayed in a single row, indicating a consistent corporate sales figure.
L4: The consistent corporate sales figure suggests that the company maintains a stable and predictable revenue stream, which is a key factor in long-term financial planning.

Chart 8: Consumer
L2: Consumer Sales are $334,911.9.
L3: The value is displayed in a single row, indicating a consistent consumer sales figure.
L4: The consistent consumer sales figure suggests that the company maintains a stable and predictable revenue stream, which is a key factor in long-term financial planning.

Chart 9: Home Office
L2: Home Office Sales are $162,411.5.
L3: The value is displayed in a single row, indicating a consistent home office sales figure.
L4: The consistent home office sales figure suggests that the company maintains a stable and predictable revenue stream, which is a key factor in long-term financial planning.

Chart 10: Top Performing Cities by Sales
L2: New York City is ranked #1 with $86,939.6.
L3: The list is presented as a ranked table, indicating a consistent ranking.
L4: The consistent ranking suggests that the company maintains a stable and predictable performance in its top performing cities, which is a key factor in long-term strategic planning.

Chart 11: Sales by Region
L2: Sales are split between Central ($248,244.1), East ($745,568), South ($334,911.9), and West ($162,411.5).
L3: The data is presented as a scoreboard with four distinct regions.
L4: The scoreboard format suggests that the company has a clear regional structure, with the East region being the most profitable and the West region being the least profitable.

Chart 12: Profit Per Order
L2: Profit Per Order is $55.67.
L3: The value is displayed in a single row, indicating a consistent profit margin.
L4: The consistent profit margin suggests that the company maintains a stable and predictable profit margin, which is a key factor in long-term financial planning.

Chart 13: Profit Ratio
L2: Profit Ratio is 12.9%.
L3: The value is displayed in a single row, indicating a consistent profit margin.
L",true,,94398,2026-05-01 14:07:52.964862+00
e5a560af-a42c-4347-b028-940a3e1db6db,d6292274-531d-4f96-9601-f306fd9c63a9,InternVL2-1B,OpenGVLab/InternVL2-1B,"Chart 1: Sales by Date
L2: May 2019: $5K, May 2020: $118K, May 2021: $118K, May 2022: $118K, November 2022: $118K
L3: May 2019: $5K, May 2020: $118K, May 2021: $118K, May 2022: $118K
L4: This chart shows a significant spike in sales in November 2022, indicating a possible seasonal or external factor affecting sales.

Chart 2: Sales by Location
L2: California: $458K, New York: $311K, Texas: $170K, Washington: $139K, Pennsylvania: $117K, Florida: $89K, Illinois: $80K, Ohio: $78K, Michigan: $76K, Virginia: $71K
L3: California: $458K, New York: $311K, Texas: $170K, Washington: $139K, Pennsylvania: $117K, Florida: $89K, Illinois: $80K, Ohio: $78K, Michigan: $76K, Virginia: $71K
L4: This chart shows a significant increase in sales from May 2019 to November 2022, indicating a possible seasonal or external factor affecting sales.

Chart 3: Sales by Sub-Category
L2: Accessories: 7.2%, Art: 1.2%, Binders: 1.2%, Bookcases: 8.9%, Chairs: 5.0%, Cops: 4.4%, Envelopes: 6.5%, Fasteners: 0.7%, Furnishings: 0.4%, Labels: 4.1%, Machines: 0.5%, Paper: 3.4%, Phones: 14.3%, Storage: 9.7%, Supplies: 2.0%, Tables: 8.9%
L3: Accessories: 7.2%, Art: 1.2%, Binders: 1.2%, Bookcases: 8.9%, Chairs: 5.0%, Cops: 4.4%, Envelopes: 6.5%, Fasteners: 0.7%, Furnishings: 0.4%, Labels: 4.1%, Machines: 0.5%, Paper: 3.4%, Phones: 14.3%, Storage: 9.7%, Supplies: 2.0%, Tables: 8.9%
L4: This chart shows a significant increase in sales from May 2019 to November 2022, indicating a possible seasonal or external factor affecting sales.

Chart 4: Quantity by Sub-category
L2: Accessories: 7.2%, Art: 1.2%, Binders: 1.2%, Bookcases: 8.9%, Chairs: 5.0%, Cops: 4.4%, Envelopes: 6.5%, Fasteners: 0.7%, Furnishings: 0.4%, Labels: 4.1%, Machines: 0.5%, Paper: 3.4%, Phones: 14.3%, Storage: 9.7%, Supplies: 2.0%, Tables: 8.9%
L3: Accessories: 7.2%, Art: 1.2%, Binders: 1.2%, Bookcases: 8.9%, Chairs: 5.0%, Cops: 4.4%, Envelopes: 6.5%, Fasteners: 0.7%, Furnishings: 0.4%, Labels: 4.1%, Machines: 0.5%, Paper: 3.4%, Phones: 14.3%, Storage: 9.7%, Supplies: 2.0%, Tables: 8.9%
L4: This chart shows a significant increase in sales from May 2019 to November 2022, indicating a possible seasonal or external factor affecting sales.",true,,42215,2026-05-01 20:19:29.830888+00
